Economy,Date,Rate
FTSE100,1961-12-31,23.2721729742
TOPIX,1961-12-31,66.4153145240
DJ_Ind_Av,1962-01-31,431.2374376023
E_AUD,1962-01-31,44.6840000000
E_BEF,1962-01-31,100.4120000000
E_CAD,1962-01-31,50.9813071997
E_CHF,1962-01-31,104.9090000000
E_DEM,1962-01-31,93.9890000000
E_ESP,1962-01-31,37.5360000000
E_FRA,1962-01-31,111.0420000000
E_GBP,1962-01-31,59.3290000000
E_ITL,1962-01-31,145.7250000000
E_JPY,1962-01-31,55.3990000000
E_NOK,1962-01-31,95.0050000000
E_NTH,1962-01-31,77.5320000000
E_SEK,1962-01-31,62.1250000000
E_USD,1962-01-31,72.5580000000
EURSTOXX50,1962-01-31,15.9293383587
FTSE100,1962-01-31,22.9526182426
TOPIX,1962-01-31,70.0013700141
DJ_Ind_Av,1962-02-28,436.1966681347
E_AUD,1962-02-28,46.2190000000
E_BEF,1962-02-28,105.4180000000
E_CAD,1962-02-28,51.3611262347
E_CHF,1962-02-28,106.5940000000
E_DEM,1962-02-28,93.4320000000
E_ESP,1962-02-28,38.2720000000
E_FRA,1962-02-28,121.7700000000
E_GBP,1962-02-28,59.8020000000
E_ITL,1962-02-28,138.9730000000
E_JPY,1962-02-28,53.7560000000
E_NOK,1962-02-28,95.1280000000
E_NTH,1962-02-28,83.2490000000
E_SEK,1962-02-28,62.8910000000
E_USD,1962-02-28,72.8090000000
EURSTOXX50,1962-02-28,16.3400130948
FTSE100,1962-02-28,23.1356078165
TOPIX,1962-02-28,67.9252991296
DJ_Ind_Av,1962-03-30,435.5190093042
E_AUD,1962-03-31,45.1290000000
E_BEF,1962-03-31,107.5460000000
E_CAD,1962-03-31,51.4713126442
E_CHF,1962-03-31,106.2380000000
E_DEM,1962-03-31,91.7220000000
E_ESP,1962-03-31,40.6390000000
E_FRA,1962-03-31,128.1490000000
E_GBP,1962-03-31,59.2080000000
E_ITL,1962-03-31,143.0750000000
E_JPY,1962-03-31,50.8130000000
E_NOK,1962-03-31,91.0870000000
E_NTH,1962-03-31,81.3380000000
E_SEK,1962-03-31,62.5150000000
E_USD,1962-03-31,72.3070000000
EURSTOXX50,1962-03-31,16.5533708372
FTSE100,1962-03-31,22.9058069563
TOPIX,1962-03-31,64.2065671678
DJ_Ind_Av,1962-04-30,409.8788633713
E_AUD,1962-04-30,44.9240000000
E_BEF,1962-04-30,108.5470000000
E_CAD,1962-04-30,50.2022244692
E_CHF,1962-04-30,101.1360000000
E_DEM,1962-04-30,88.4970000000
E_ESP,1962-04-30,39.9370000000
E_FRA,1962-04-30,126.6420000000
E_GBP,1962-04-30,62.9550000000
E_ITL,1962-04-30,140.3720000000
E_JPY,1962-04-30,50.0470000000
E_NOK,1962-04-30,89.6420000000
E_NTH,1962-04-30,77.8990000000
E_SEK,1962-04-30,62.0250000000
E_USD,1962-04-30,68.8910000000
EURSTOXX50,1962-04-30,16.1851278118
FTSE100,1962-04-30,24.3554093523
