"Index","E_ARS","E_AUD","E_AUT","E_BEF","E_BRL","E_CAD","E_CHF","E_CNY","E_CZK","E_DEM","E_DKK","E_ESP","E_FKK","E_FRA","E_GBP","E_GRD","E_HKD","E_HUF","E_IDR","E_ILS","E_INR","E_IRE","E_ITL","E_JPY","E_KRW","E_MXN","E_MYR","E_NOK","E_NTH","E_NZD","E_PHP","E_PLN","E_RUB","E_SEK","E_SGD","E_SKK","E_THB","E_TRY","E_TWD","E_USD","E_ZAR","EURSTOXX50"
1997-03-31,null,0.061875,0.0325,0.03328125,null,0.033125,0.01875,0.11425,0.12255,0.031875,0.0375,0.05796875,0.0308,0.03328125,0.0640234,0.0325,0.0593182,0.2135,null,0.1348,null,0.057757,0.07375,0.0057813,0.1345,0.2138,0.0722,0.0346,0.031875,0.0768,0.090625,0.2244,0.33835,0.0435,0.035,null,null,null,0.052,0.0577344,null,0.0368662293920504
1997-04-30,0.07375,0.060625,0.0319922,0.03234375,null,0.034375,0.018125,0.1153,0.12115,0.03140625,0.03625,0.05421875,0.0308,0.03421875,0.065625,0.0319922,0.0601202,0.2115,0.141,0.137,null,0.061729,0.06890625,0.0058203,0.131,0.2208,0.0732,0.0347,0.0315625,0.07,0.100625,0.2253,0.33,0.0435,0.035,null,null,null,0.052,0.0581641,null,0.0364980264540167
1997-05-31,0.074375,0.055625,0.031875,0.03375,null,0.033125,0.01125,0.11333,0.2355,0.0315625,0.03625,0.0521875,0.0307,0.03515625,0.06625,0.031875,0.0630208,0.2115,0.1379,0.1477,null,0.0625,0.06875,0.0059766,0.1223,0.2078,0.076,0.0349,0.033125,0.0707,0.113125,0.2254,0.2575,0.044,0.0388,null,null,null,0.052,0.058125,null,0.0371691100861347
1997-06-30,0.073125,0.054375,0.03125,0.033125,null,0.035,0.014375,0.11407,0.18375,0.03078125,0.035625,0.05234375,0.0307,0.0334375,0.0690234,0.03125,0.0619271,0.2062,0.141193,0.1295,null,0.063025,0.06734375,0.0065625,0.12,0.2126,0.0745,0.0365,0.0309375,0.0689,0.115625,0.2243,0.22,0.0435,0.0363,null,null,null,0.052,0.0578125,null,0.036154688276281
1997-07-31,0.07375,0.0504688,0.0321875,0.035625,null,0.0367969,0.015625,0.099,0.1498,0.03171875,0.035625,0.053125,0.031,0.03328125,0.07125,0.0321875,0.0683333,0.2011,0.171818,0.1371,null,0.0631,0.06828125,0.0060938,0.12,0.19,0.0845,0.0408,0.0325,0.0819,0.195625,0.2527,0.18835,0.045,0.0438,null,null,null,0.052,0.0570703,null,0.0372235977295404
1997-08-31,0.0775,0.04875,0.033125,0.036875,null,0.03625,0.01375,0.124,0.14455,0.0325,0.0359375,0.05296875,0.0316,0.03359375,0.073125,0.033125,0.085,0.2012,0.442857,0.1431,null,0.063014,0.06796875,0.0056641,0.131,0.2143,0.0747,0.0397,0.04890625,0.082,0.185,0.2494,0.175,0.045,0.0438,null,null,null,0.0535,0.0571875,null,0.0413110617242417
1997-09-30,0.078125,0.048125,0.0340625,0.03640625,null,0.0371875,0.0159375,0.1386,0.1449,0.0334375,0.0365625,0.05109375,0.0345,0.03390625,0.0730859,0.0340625,0.0746591,0.2005,0.236818,0.143,null,0.0623,0.06421875,0.005625,0.1335,0.1892,0.0807,0.0384,0.03375,0.0788,0.16125,0.2481,0.1875,0.04463,0.04,null,null,null,0.0535,0.0576953,null,0.0380013519915486
1997-10-31,0.14375,0.04875,0.036875,0.03875,null,0.039375,0.0196094,0.085,0.1609,0.03796875,0.039375,0.05109375,0.0363,0.03734375,0.07375,0.036875,0.1320833,0.2005,0.211761,0.144,null,0.06202,0.06609375,0.0053125,0.137,0.244,0.0845,0.0396,0.0359375,0.0809,0.23875,0.2469,0.17835,0.04638,0.0525,null,null,null,0.0535,0.0575,null,0.0406042365557045
1997-11-30,0.1225,0.05,0.0376172,0.03671875,null,0.0425,0.0192969,0.102,0.17135,0.03796875,0.039375,0.04828125,0.0362,0.03640625,0.0775,0.0376172,0.1001923,0.1999,0.226,0.1431,null,0.06235,0.06015625,0.0059375,0.155,0.2179,0.089,0.0391,0.036875,0.0736,0.241875,0.2492,0.25415,0.0475,0.06,null,null,null,0.0535,0.0590234,null,0.0398947778254648
1997-12-31,0.123125,0.0498438,0.0364844,0.03625,null,0.0475,0.015,0.0828,0.16515,0.03609375,0.04,0.04765625,0.0358,0.03640625,0.076875,0.0364844,0.0937019,0.1974,0.25773,0.1351,null,0.061557,0.05875,0.0077344,0.25,0.1979,0.0865,0.0383,0.0375,0.0884,0.31375,0.2535,0.36665,0.04875,0.07,null,null,null,0.0535,0.058125,null,0.0394167366264831
1998-01-31,0.0975,0.050625,0.0353516,0.03625,null,0.0473438,0.011875,0.08856,0.15985,0.034375,0.03875,0.04671875,0.0344,0.03546875,0.075625,0.0353516,0.1240865,0.1944,0.3304539,0.1371,null,0.060863,0.0609375,0.0078906,0.2175,0.1893,0.1005,0.0385,0.03640625,0.0895,0.226875,0.2574,0.345,0.04743,0.075,null,null,null,0.0535,0.05625,null,0.0386053579254218
1998-02-28,0.09,0.05,0.0351563,0.036875,null,0.049375,0.01,0.0942,0.1524,0.0346875,0.038125,0.04546875,0.0342,0.0353125,0.075625,0.0351563,0.0726563,0.1913,0.34923,0.1334,null,0.06135,0.0596875,0.008125,0.235,0.2058,0.1105,0.0396,0.03578125,0.0895,0.201875,0.2424,0.3025,0.0465,0.0538,null,null,null,0.0675,0.0567969,null,0.0384635365290546
1998-03-31,0.080625,0.05,0.0359375,0.0371875,null,0.0484375,0.0148438,0.0936,0.15325,0.035,0.038125,0.04375,0.0356,0.035625,0.0761328,0.0359375,0.0652885,0.186,0.3475,0.1285,null,0.0569,0.05265625,0.0070703,0.21,0.206,0.1075,0.0408,0.03421875,0.097,0.18875,0.2466,0.28085,0.04614,0.0469,null,null,null,0.0675,0.0571094,null,0.0377185058847986
1998-04-30,0.08125,0.05,0.0366016,0.03859375,null,0.0504688,0.0153125,0.0808,0.1526,0.03640625,0.0390625,0.04484375,0.0369,0.03578125,0.0749609,0.0366016,0.0671875,0.1793,0.355,0.1288,null,0.0623,0.05046875,0.0061719,0.1938,0.1913,0.1075,0.0417,0.035625,0.0895,0.176875,0.2324,0.30415,0.04622,0.0513,null,null,null,0.065,0.0571875,null,0.0388546344552785
1998-05-31,0.083125,0.05,0.0358984,0.036875,null,0.0503125,0.016875,0.0936,0.15725,0.035625,0.041875,0.043125,0.0374,0.0375,0.075,0.0358984,0.0884559,0.1769,0.4572726,0.1184,null,0.0647,0.050625,0.0055469,0.177,0.199,0.1075,0.0482,0.035,0.084,0.1725,0.2206,0.96,0.04553,0.0675,null,null,null,0.065,0.056875,null,0.0386136729737801
1998-06-30,0.084375,0.0529688,0.035625,0.036875,null,0.0500781,0.0215625,0.069,0.15185,0.0353125,0.040625,0.04328125,0.0374,0.039375,0.0786719,0.035625,0.1001875,0.1747,0.4790908,0.106,null,0.0628,0.05046875,0.0066406,0.163,0.2211,0.1115,0.0498,0.0346875,0.085,0.173125,0.2161,0.5575,0.0425,0.0625,null,null,null,0.065,0.0571875,null,0.0386088599745615
1998-07-31,0.083125,0.0517188,0.0353125,0.03625,0.2105,0.0515625,0.0194141,0.0864,0.13855,0.035,0.04125,0.043125,0.0365,0.03921875,0.0776172,0.0353125,0.0892708,0.1714,0.5386364,0.1129,null,0.0625,0.04859375,0.0065234,0.12,0.2195,0.1105,0.0545,0.03875,0.0731,0.16,0.1941,0.675,0.04253,0.055,null,null,null,0.065,0.056875,null,0.0391389556960319
1998-08-31,0.1325,0.0596875,0.035,0.03453125,0.21385,0.061875,0.0161328,0.072,0.1434,0.0346875,0.040625,0.043125,0.0359,0.03515625,0.07625,0.035,0.1561806,0.1653,0.5721427,0.1005,null,0.0612,0.050625,0.0063281,0.102,0.2897,0.1005,0.0782,0.03453125,0.0633,0.176875,0.1934,0.85,0.04395,0.0525,null,null,null,0.0635,0.05625,null,0.0372473097496766
1998-09-30,0.185,0.0489063,0.035625,0.035625,0.33645,0.05375,0.0157422,0.081,0.13345,0.035625,0.048125,0.04109375,0.0354,0.035,0.0737109,0.035625,0.0819485,0.1865,0.5665,0.0989,null,0.055,0.04734375,0.0044531,0.1012,0.3619,0.0675,0.0792,0.033125,0.0521,0.163125,0.1798,0.85,0.04285,0.0425,null,null,null,0.0635,0.053125,null,0.0367145434654911
1998-10-31,0.134375,0.04735,0.0359672,0.035625,0.31185,0.0518563,0.0125625,0.0496,0.1219,0.03578125,0.045,0.03921875,0.0358,0.0353125,0.07175,0.0359672,0.0698125,0.1807,0.5559999,0.1279,null,0.040617,0.0421875,0.0040344,0.077,0.3525,0.0725,0.0784,0.0325,0.0468,0.153125,0.1639,0.85,0.04073,0.0263,null,null,null,0.059,0.0521953,null,0.035625308112802
1998-11-30,0.11375,0.0487125,0.03645,0.03625,0.26275,0.0506188,0.0175,0.0748,0.10035,0.03640625,0.0425,0.03625,0.036,0.0353125,0.0688063,0.03645,0.0618092,0.1809,0.4879999,0.1431,null,0.037843,0.03625,0.0041859,0.077,0.3444,0.064,0.0795,0.035,0.041,0.155,0.1561,0.85,0.03687,0.0213,null,null,null,0.052,0.0528266,null,0.0359036001453642
1998-12-31,0.111875,0.0478875,0.0323875,0.0323875,0.28605,0.0497438,0.0140828,0.066,0.09355,0.0323875,0.04125,0.0323875,0.0323875,0.0323875,0.0625766,0.0323875,0.0563971,0.1656,0.4132352,0.1405,0.1085,0.0323875,0.0323875,0.0053859,0.077,0.3288,0.064,0.0822,0.0323875,0.0491,0.156875,0.1523,0.85,0.03563,0.0188,0.0323875,null,null,0.049,0.0506563,null,0.0323875
1999-01-31,0.160625,0.0475781,0.0307375,0.0307375,0.47,0.0499667,0.0127167,0.081,0.0798,0.0307375,0.03578125,0.0307375,0.0307375,0.0307375,0.0581594,0.0307375,0.0674013,0.1604,0.4042105,0.1398,0.1087,0.0307375,0.0307375,0.0047813,0.0677,0.3281,0.063,0.0724,0.0307375,0.0413,0.148125,0.1297,0.85,0.03338,0.0188,0.0307375,null,null,0.049,0.0496953,null,0.0307375
1999-02-28,0.118125,0.048025,0.0309875,0.0309875,0.485,0.050625,0.0126167,0.085,0.07965,0.0309875,0.035,0.0309875,0.0309875,0.0309875,0.0546156,0.0309875,0.0625446,0.1571,0.399,0.1353,0.1122,0.0309875,0.0309875,0.0027438,0.0659,0.2707,0.063,0.0731,0.0309875,0.0468,0.13375,0.1293,0.45,0.033,0.0225,0.0309875,null,null,0.045,0.0502625,0.159,0.0309875
1999-03-31,0.1,0.0481938,0.0296763,0.0296763,0.3305,0.0495167,0.0124833,0.088,0.071,0.0296763,0.0346875,0.0296763,0.0296763,0.0296763,0.0532406,0.0296763,0.0575,0.1584,0.3859999,0.1311,0.1075,0.0296763,0.0296763,0.0018719,0.0655,0.228,0.059,0.0658,0.0296763,0.047,0.126875,0.1302,0.465,0.0305,0.02,0.0296763,null,null,0.045,0.05,0.14894,0.0296763
1999-04-30,0.08625,0.0483375,0.0258375,0.0258375,0.269677,0.0472479,0.0099333,0.0882,0.0684,0.0258375,0.02984375,0.0258375,0.0258375,0.0258375,0.0533125,0.0258375,0.0511161,0.1523,0.3509211,0.1279,0.1023,0.0258375,0.0258375,0.00135,0.058,0.2112,0.0375,0.0667,0.0258375,0.0463,0.10875,0.1311,0.46,0.03013,0.0125,0.0258375,null,null,0.045,0.0498875,0.14125,0.0258375
1999-05-31,0.1075,0.0489125,0.0258,0.0258,0.220105,0.0480167,0.0102333,0.0762,0.069,0.0258,0.0309375,0.0258,0.0258,0.0258,0.0537313,0.0258,0.0546429,0.152,0.2778947,0.1229,0.1026,0.0258,0.0258,0.0009375,0.0625,0.2121,0.033,0.0655,0.0258,0.0468,0.1075,0.1316,0.435,0.03132,0.0175,0.0258,null,null,0.045,0.050662,0.14011,0.0258
1999-06-30,0.11125,0.0495906,0.0266938,0.0266938,0.214357,0.0487083,0.0122167,0.05346,0.06605,0.0266938,0.03046875,0.0266938,0.0266938,0.0266938,0.0518781,0.0266938,0.0586607,0.15,0.1994737,0.1166,0.1028,0.0266938,0.0266938,0.00125,0.0635,0.2089,0.0325,0.0641,0.0266938,0.0476,0.091875,0.1321,0.275,0.03163,0.0175,0.0266938,null,null,0.045,0.053675,0.13467,0.0266938
1999-07-31,0.11625,0.0485344,0.0269,0.0269,0.215,0.0493125,0.0112333,0.0612,0.0634,0.0269,0.03109375,0.0269,0.0269,0.0269,0.0527031,0.0269,0.0639063,0.1474,0.1425,0.1188,0.0974,0.0269,0.0269,0.0010375,0.0721,0.2115,0.033,0.0631,0.0269,0.0473,0.095625,0.1335,0.275,0.03255,0.0213,0.0269,null,null,0.045,0.053425,0.12092,0.0269
1999-08-31,0.111875,0.048825,0.0269975,0.0269975,0.2037,0.0491375,0.0109667,0.0612,0.062,0.0269975,0.03046875,0.0269975,0.0269975,0.0269975,0.0521656,0.0269975,0.0657589,0.147,0.1364063,0.1174,0.1021,0.0269975,0.0269975,0.0008875,0.0735,0.2161,0.033,0.0603,0.0269975,0.0489,0.095625,0.1344,0.275,0.0318,0.0231,0.0269975,null,null,0.045,0.0552,0.12053,0.0269975
1999-09-30,0.1225,0.0515875,0.0308813,0.0308813,0.19894,0.0511667,0.01915,0.0333,0.06385,0.0308813,0.03328125,0.0308813,0.0308813,0.0308813,0.0556031,0.0308813,0.0580134,0.147,0.13625,0.1224,0.1038,0.0308813,0.0308813,0.0023625,0.077,0.2139,0.0315,0.0619,0.0308813,0.0488,0.098125,0.1563,0.325,0.03595,0.0238,0.0308813,null,null,0.045,0.0608375,0.11347,0.0308813
1999-10-31,0.139375,0.053775,0.0349,0.0349,0.194275,0.0524667,0.02045,0.0745,0.0593,0.0349,0.03765625,0.0349,0.0349,0.0349,0.06,0.0349,0.0672545,0.1484,0.1355469,0.1202,0.1068,0.0349,0.0349,0.0028188,0.07,0.2026,0.031,0.0639,0.0349,0.0524,0.0975,0.1659,0.325,0.03802,0.0269,0.0349,null,null,0.045,0.06185,0.11278,0.0349
1999-11-30,0.134375,0.0545906,0.034475,0.034475,0.21125,0.0514354,0.0186167,0.0612,0.05505,0.034475,0.03640625,0.034475,0.034475,0.034475,0.0599875,0.034475,0.0640179,0.1458,0.1349219,0.1164,0.1038,0.034475,0.034475,0.00325,0.0685,0.1801,0.032,0.0588,0.034475,0.0544,0.113125,0.1764,0.3,0.03617,0.0244,0.034475,null,null,0.045,0.06115,0.11294,0.034475
1999-12-31,0.140625,0.0557375,0.0333875,0.0333875,0.19253,0.051425,0.0184667,0.0684,0.05395,0.0333875,0.03703125,0.0333875,0.0333875,0.0333875,0.0607844,0.0333875,0.05875,0.1401,0.12625,0.1097,0.1014,0.0333875,0.0333875,0.0019375,0.0734,0.1744,0.032,0.0591,0.0333875,0.0563,0.11,0.1787,0.35,0.03615,0.0275,0.0333875,null,null,0.045,0.0600375,0.11239,0.0333875
2000-01-31,0.109375,0.0558406,0.0349125,0.0349125,0.1859,0.0527333,0.0213167,0.06,0.0532,0.0349125,0.0378125,0.0349125,0.0349125,0.0349125,0.0622594,0.0349125,0.0601563,0.1205,0.124219,0.1045,0.0995,0.0349125,0.0349125,0.001275,0.072,0.1771,0.0315,0.0588,0.0349125,0.0577,0.0975,0.1695,0.28,0.03903,0.0238,0.0349125,null,null,0.045,0.060775,0.1015,0.0349125
2000-02-29,0.108125,0.0573,0.0363,0.0363,0.179585,0.0525,0.0244167,0.06215,0.05285,0.0363,0.040625,0.0363,0.0363,0.0363,0.0625375,0.0363,0.0612723,0.1105,0.1217188,0.1011,0.0981,0.0363,0.0363,0.0013,0.0701,0.1552,0.03,0.0592,0.0363,0.0602,0.096875,0.1813,0.295,0.0415,0.0231,0.0363,null,null,0.045,0.0610875,0.10086,0.0363
2000-03-31,0.0975,0.05925,0.0383,0.0383,0.1765,0.0543917,0.02855,0.0264,0.0526,0.0383,0.04140625,0.0383,0.0383,0.0383,0.0625125,0.0383,0.0610938,0.109,0.12,0.0977,0.1046,0.0383,0.0383,0.001175,0.0701,0.1402,0.031,0.0616,0.0383,0.0639,0.0925,0.1804,0.19,0.04098,0.0238,0.0383,null,null,0.045,0.0629,0.10097,0.0383
2000-04-30,0.09875,0.0614656,0.0409438,0.0409438,0.1842,0.0567417,0.0324333,0.024,0.0527,0.0409438,0.04578125,0.0409438,0.0409438,0.0409438,0.06365,0.0409438,0.0663839,0.1094,0.1184375,0.0973,0.0913,0.0409438,0.0409438,0.001125,0.071,0.1438,0.031,0.0647,0.0409438,0.0665,0.09375,0.1822,0.24,0.04237,0.0244,0.0409438,null,null,0.045,0.065025,0.10075,0.0409438
2000-05-31,0.10875,0.0618375,0.0445438,0.0445438,0.1926,0.0602333,0.0316,0.0285,0.0526,0.0445438,0.0475,0.0445438,0.0445438,0.0445438,0.0627891,0.0445438,0.0699554,0.1105,0.1182813,0.0991,0.0928,0.0445438,0.0445438,0.001025,0.0716,0.1579,0.031,0.065,0.0445438,0.0686,0.09875,0.1818,0.175,0.03955,0.0288,0.0445438,null,null,0.045,0.068625,0.10458,0.0445438
2000-06-30,0.10125,0.0615563,0.0454875,0.0454875,0.1715,0.0592167,0.0339667,0.0435,0.0528,0.0454875,0.0546875,0.0454875,0.0454875,0.0454875,0.0622484,0.0454875,0.0648661,0.1095,0.1221875,0.0966,0.1045,0.0454875,0.0454875,0.00235,0.0718,0.1807,0.0315,0.0691,0.0454875,0.0684,0.094375,0.1834,0.15,0.04102,0.025,0.0454875,null,null,0.045,0.0676938,0.10442,0.0454875
2000-07-31,0.09625,0.0621688,0.046375,0.046375,0.1681,0.05865,0.0344,0.047,0.0529,0.046375,0.05765625,0.046375,0.046375,0.046375,0.0622625,0.046375,0.0618304,0.109,0.1304,0.0949,0.1069,0.046375,0.046375,0.0019813,0.0706,0.1467,0.032,0.0701,0.046375,0.0683,0.0975,0.1833,0.135,0.0422,0.0256,0.046375,null,null,0.045,0.0672188,0.10381,0.046375
2000-08-31,0.0975,0.065,0.04885,0.04885,0.1588,0.05845,0.0348667,0.0258,0.0528,0.04885,0.0559375,0.04885,0.04885,0.04885,0.0624625,0.04885,0.0639286,0.1078,0.1329,0.0935,0.1213,0.04885,0.04885,0.0040488,0.0705,0.1558,0.033,0.0721,0.04885,0.0666,0.099375,0.1942,0.13415,0.0403,0.0256,0.04885,null,null,0.045,0.0668,0.10405,0.04885
2000-09-30,0.1,0.0655313,0.0499375,0.0499375,0.1757,0.05845,0.03585,0.04433,0.0531,0.0499375,0.05796875,0.0499375,0.0499375,0.0499375,0.061775,0.0499375,0.0635069,0.1102,0.1332,0.0892,0.1125,0.0499375,0.0499375,0.0054,0.0705,0.1631,0.033,0.0741,0.0499375,0.0664,0.120625,0.1935,0.1152,0.04106,0.0256,0.0499375,null,null,0.045,0.0681125,0.10356,0.0499375
2000-10-31,0.12,0.063775,0.051375,0.051375,0.1658,0.0584167,0.0349167,0.0298,0.0534,0.051375,0.05421875,0.051375,0.051375,0.051375,0.0614563,0.051375,0.0614309,0.1202,0.1356,0.0888,0.1031,0.051375,0.051375,0.005225,0.0702,0.1787,0.033,0.075,0.051375,0.0663,0.238125,0.1959,0.1288,0.039,0.0263,0.051375,null,null,0.045,0.0676,0.10569,0.051375
2000-11-30,0.14875,0.0624,0.050475,0.050475,0.1453,0.0583667,0.0347833,0.0237,0.0538,0.050475,0.05375,0.050475,0.050475,0.050475,0.0603531,0.050475,0.0598355,0.1201,0.1383,0.0854,0.1013,0.050475,0.050475,0.005575,0.0694,0.1818,0.033,0.0741,0.050475,0.0666,0.160625,0.1959,0.14015,0.04148,0.0281,0.050475,null,null,0.046,0.06715,0.10542,0.050475
2000-12-31,0.155,0.0613625,0.0485438,0.0485438,0.1517,0.0571667,0.0337,0.055,0.0535,0.0485438,0.05265625,0.0485438,0.0485438,0.0485438,0.0589906,0.0485438,0.0593566,0.1199,0.1431,0.0816,0.1024,0.0485438,0.0485438,0.00545,0.0688,0.1801,0.033,0.0753,0.0485438,0.0666,0.15875,0.1915,0.1771,0.04154,0.0281,0.0485438,null,null,0.046,0.0639875,0.10531,0.0485438
2001-01-31,0.094375,0.0566156,0.0474188,0.0474188,0.1709,0.0535833,0.0342,0.0612,0.0527,0.0474188,0.0521875,0.0474188,0.0474188,0.0474188,0.0579406,0.0474188,0.0526215,0.1129,0.1479,0.0796,0.1028,0.0474188,0.0474188,0.00475,0.0594,0.1823,0.033,0.0737,0.0474188,0.0648,0.138125,0.1869,0.1484,0.04128,0.025,0.0474188,null,null,0.046,0.0542125,0.10514,0.0474188
2001-02-28,0.089375,0.0538125,0.0476875,0.0476875,0.1537,0.0503,0.0342833,0.045,0.0503,0.0476875,0.05125,0.0476875,0.0476875,0.0476875,0.0564688,0.0476875,0.0495508,0.1114,0.1484,0.0763,0.0975,0.0476875,0.0476875,0.0029625,0.0568,0.1655,0.033,0.0737,0.0476875,0.0644,0.129375,0.1809,0.16835,0.0411,0.02,0.0476875,null,null,0.045,0.050525,0.10498,0.0476875
2001-03-31,0.303125,0.049525,0.0456063,0.0456063,0.1903,0.0475667,0.03325,0.055,0.0496,0.0456063,0.04984375,0.0456063,0.0456063,0.0456063,0.0552641,0.0456063,0.049375,0.1135,0.1494,0.0741,0.0986,0.0456063,0.0456063,0.001275,0.057,0.1614,0.033,0.0739,0.0456063,0.0619,0.11625,0.1719,0.1412,0.04062,0.0238,0.0456063,null,null,0.043,0.0487875,0.10595,0.0456063
2001-04-30,0.29,0.04765,0.0481,0.0481,0.19,0.045,0.03175,0.028,0.0496,0.0481,0.05109375,0.0481,0.0481,0.0481,0.0534047,0.0481,0.0429276,0.113,0.158,0.072,0.0918,0.0481,0.0481,0.000825,0.0592,0.1392,0.033,0.0755,0.0481,0.0584,0.13,0.1697,0.14835,0.04112,0.0244,0.0481,null,null,0.039,0.0433625,0.1069,0.0481
2001-05-31,0.175625,0.0493438,0.0452625,0.0452625,0.19,0.0448667,0.03205,0.047,0.05,0.0452625,0.04890625,0.0452625,0.0452625,0.0452625,0.0525375,0.0452625,0.0387664,0.1115,0.158,0.0709,0.0874,0.0452625,0.0452625,0.000675,0.0577,0.1139,0.0307,0.0737,0.0452625,0.058,0.1025,0.1697,0.14505,0.0413,0.0231,0.0452625,null,null,0.0375,0.0399,0.10715,0.0452625
2001-06-30,0.175,0.04945,0.0444,0.0444,0.214,0.045,0.0323667,0.035,0.0506,0.0444,0.04875,0.0444,0.0444,0.0444,0.0529391,0.0444,0.0380592,0.1096,0.1628,0.0668,0.0851,0.0444,0.0444,0.000775,0.0557,0.099,0.0302,0.0741,0.0444,0.0581,0.106875,0.159,0.1527,0.04475,0.0225,0.0444,null,null,0.0375,0.0383625,0.0988,0.0444
2001-07-31,0.446875,0.0503,0.0444713,0.0444713,0.2407,0.0420833,0.0319,0.028,0.0543,0.0444713,0.047344,0.0444713,0.0444713,0.0444713,0.0524625,0.0444713,0.0363322,0.11,0.1696,0.0653,0.0832,0.0444713,0.0444713,0.0008563,0.0514,0.1018,0.0302,0.0735,0.0444713,0.0579,0.106875,0.1529,0.1454,0.0442,0.0238,0.0444713,null,null,0.0355,0.0367,0.09645,0.0444713
2001-08-31,0.350625,0.0475,0.0425225,0.0425225,0.2221,0.0395833,0.0315667,0.042,0.0545,0.0425225,0.0457815,0.0425225,0.0425225,0.0425225,0.0493375,0.0425225,0.0335855,0.11,0.1703,0.066,0.0807,0.0425225,0.0425225,0.0006938,0.0481,0.0859,0.0288,0.0726,0.0425225,0.0582,0.11125,0.1495,0.14115,0.04378,0.0225,0.0425225,null,null,0.033,0.034625,0.09668,0.0425225
2001-09-30,0.34625,0.0430813,0.0365263,0.0365263,0.2137,0.0322833,0.0228333,0.035,0.0528,0.0365263,0.0396875,0.0365263,0.0365263,0.0365263,0.0452656,0.0365263,0.0247862,0.1091,0.1756,0.0689,0.0865,0.0365263,0.0365263,0.00085,0.0441,0.1136,0.0288,0.0706,0.0365263,0.0527,0.151875,0.1432,0.16285,0.0388,0.0188,0.0365263,null,null,0.0295,0.0259,0.09018,0.0365263
2001-10-31,0.49875,0.0421469,0.035225,0.035225,0.2165,0.0248833,0.0209,0.045,0.0515,0.035225,0.03796875,0.035225,0.035225,0.035225,0.0422125,0.035225,0.0213988,0.107,0.1761,0.0652,0.0799,0.035225,0.035225,0.0007625,0.0438,0.0927,0.0288,0.0691,0.035225,0.0493,0.13625,0.1361,0.148,0.0384,0.0106,0.035225,null,null,0.026,0.022,0.09136,0.035225
2001-11-30,1.17125,0.0424,0.033575,0.033575,0.2113,0.0225,0.0200333,0.03,0.0472,0.033575,0.035469,0.033575,0.033575,0.033575,0.0402375,0.033575,0.0213281,0.102,0.1762,0.0601,0.0804,0.033575,0.033575,8e-04,0.0476,0.083,0.0288,0.069,0.033575,0.0483,0.113125,0.1221,0.16295,0.0388,0.0113,0.033575,null,null,0.022,0.0203188,0.09164,0.033575
2001-12-31,1.17125,0.042025,0.033,0.033,0.2046,0.021,0.0183667,0.0235,0.0457,0.033,0.036094,0.033,0.033,0.033,0.0410625,0.033,0.0207031,0.0965,0.1763,0.0441,0.0822,0.033,0.033,0.0009713,0.0486,0.0772,0.0288,0.0637,0.033,0.0486,0.12625,0.1166,0.23845,0.0387,0.0131,0.033,null,null,0.022,0.0188125,0.09782,0.033
2002-01-31,0.56375,0.042775,0.0336888,0.0336888,0.2115,0.0211333,0.0169667,0.032,0.0436,0.0336888,0.035625,0.0336888,0.0336888,0.0336888,0.040575,0.0336888,0.020125,0.0881,0.1743,0.0447,0.0807,0.0336888,0.0336888,9e-04,0.0467,0.079,0.0288,0.065,0.0336888,0.0488,0.083125,0.104,0.1543,0.03928,0.0113,0.0336888,null,null,0.0205,0.0188,0.10214,0.0336888
2002-02-28,0.523125,0.0428531,0.0336513,0.0336513,0.1993,0.0212667,0.0173833,0.0411,0.0426,0.0336513,0.035469,0.0336513,0.0336513,0.0336513,0.0405625,0.0336513,0.020375,0.0845,0.1701,0.0501,0.0808,0.0336513,0.0336513,0.0011375,0.0445,0.0766,0.0288,0.0671,0.0336513,0.0497,0.078125,0.1,0.1749,0.04078,0.0094,0.0336513,null,null,0.0205,0.019,0.10291,0.0336513
2002-03-31,0.699375,0.0462,0.0345,0.0345,0.1795,0.023875,0.01635,0.032,0.0426,0.0345,0.0357815,0.0345,0.0345,0.0345,0.0418688,0.0345,0.0227813,0.084,0.1688,0.0526,0.0801,0.0345,0.0345,0.000875,0.0483,0.0755,0.0288,0.067,0.0345,0.0557,0.07125,0.1011,0.1751,0.0428,0.0106,0.0345,null,null,0.0205,0.0203,0.11033,0.0345
2002-04-30,1.11125,0.0458344,0.03385,0.03385,0.1864,0.0248333,0.0157,0.0408,0.0377,0.03385,0.0357815,0.03385,0.03385,0.03385,0.0415031,0.03385,0.0196217,0.0848,0.1674,0.0631,0.0786,0.03385,0.03385,0.000825,0.0472,0.0601,0.0288,0.0679,0.03385,0.0568,0.064375,0.099,0.15845,0.04475,0.0088,0.03385,null,null,0.021,0.0192,0.11427,0.03385
2002-05-31,0.794375,0.050125,0.0348313,0.0348313,0.1816,0.0273,0.0123167,0.03348,0.03765,0.0348313,0.03640625,0.0348313,0.0348313,0.0348313,0.0419063,0.0348313,0.018559,0.0922,0.1629,0.067,0.0786,0.0348313,0.0348313,0.000725,0.0483,0.069,0.0288,0.0704,0.0348313,0.0584,0.05625,0.0941,0.1399,0.04475,0.0088,0.0348313,0.0215625,null,0.021,0.0189625,0.11825,0.0348313
